jaring, -0.09304521977901459 1.0317305326461792 0.2815968990325928 -0.27293121814727783 -0.30941274762153625 0.03664172813296318 -0.29366472363471985 -0.054311126470565796 -0.29227960109710693 -0.22274452447891235 0.6023109555244446 1.0882710218429565 -0.5368161201477051 0.13045747578144073 -0.08783862739801407 0.4203847050666809 -0.22722524404525757 -0.7920475602149963 0.5439273118972778 0.2459675520658493 0.43392133712768555 0.6519765257835388 0.018117643892765045 -0.34271371364593506 0.7477919459342957 0.030130302533507347 0.1866741180419922 -0.546053946018219 0.016138823702931404 0.006368247792124748 -0.8955450057983398 -0.07727508991956711 -0.17875246703624725 -0.32024937868118286 0.6835140585899353 0.6787407994270325 -0.4280180037021637 0.7193965911865234 0.08234379440546036 0.5281093120574951 0.20722046494483948 1.1697618961334229 0.49756449460983276 -0.4986388385295868 -0.3201748728752136 0.6245092153549194 -0.6302584409713745 0.010207799263298512 -0.11238333582878113 -0.3734753429889679
keluh, 0.4446472227573395 -0.5290822982788086 -0.3730355501174927 -0.03511666879057884 0.29134929180145264 0.6704540252685547 -0.7664077877998352 -0.7638483047485352 -0.048972006887197495 -0.4532371759414673 -0.32124948501586914 -0.6618947386741638 0.5480174422264099 0.3571600914001465 -0.5405631065368652 -0.687706708908081 0.7599364519119263 -0.03752691671252251 1.0434353351593018 -0.47728127241134644 -0.3658819794654846 -0.005923538468778133 0.3891516327857971 -0.647567629814148 0.26520538330078125 0.2376321703195572 -0.7056299448013306 0.054253559559583664 0.5770222544670105 0.5892590880393982 -0.14232559502124786 -0.5492703318595886 0.6901535391807556 0.24960452318191528 0.2906586527824402 0.16735202074050903 0.321850061416626 -0.51972895860672 -0.5219161510467529 -0.1211717426776886 -0.4403078854084015 -0.7734644412994385 0.7278662919998169 0.9436173439025879 -0.0733206570148468 -0.7287479639053345 0.7185001969337463 0.44810783863067627 0.15785813331604004 -0.17867986857891083
kesah, 0.727624237537384 -0.5653828382492065 -0.06249064579606056 -0.38539138436317444 0.6053206920623779 0.5626102089881897 -0.6820805072784424 -0.5249197483062744 -0.24010857939720154 -0.6022695302963257 -0.06337451934814453 -0.28669098019599915 0.6316864490509033 -0.8037434220314026 -0.5388484597206116 -0.34768205881118774 0.7183662056922913 -0.24685727059841156 -0.01811489835381508 -0.05013763904571533 -0.5992727279663086 0.6649866700172424 0.7724488973617554 -0.15547095239162445 -0.024852918460965157 0.1729174107313156 -0.23469550907611847 -0.02002757228910923 0.5132996439933777 0.6495594382286072 0.5912895798683167 -0.6502463221549988 0.36871299147605896 0.5483895540237427 -0.43280816078186035 0.45620670914649963 0.7089266180992126 -0.2141547054052353 -0.47435083985328674 0.7501410245895386 -0.7508794665336609 -0.2510121762752533 0.2946779429912567 -0.44694003462791443 0.6323321461677551 -0.6911471486091614 0.7908624410629272 0.4410494863986969 -0.3313520848751068 -0.45695462822914124
komplain, 0.8460639119148254 -0.31290027499198914 0.9531575441360474 -0.8176867365837097 -0.12443426996469498 -0.0006740118260495365 -0.7179571390151978 -0.6667430400848389 -0.7515504956245422 -0.6124988198280334 -0.8829893469810486 -0.3147657811641693 0.7302312254905701 0.24736890196800232 -0.3405395746231079 0.14083927869796753 0.6304606199264526 -0.4549669325351715 -0.48098817467689514 -0.003756058868020773 -0.7009109258651733 -0.2719573974609375 0.26667320728302 -0.7140142917633057 0.3785303831100464 0.35302427411079407 -0.35025554895401 0.7174509763717651 -0.3656962215900421 0.7954485416412354 0.5622413754463196 -0.27196362614631653 0.0844036191701889 -0.36646920442581177 0.6553164124488831 0.2642749845981598 0.6386803984642029 -0.7843557000160217 -0.30551373958587646 -0.035325344651937485 -0.12037775665521622 -0.40583762526512146 0.5159936547279358 0.008532242849469185 0.017876094207167625 -0.3992374837398529 0.799415111541748 0.3033975064754486 -0.31916505098342896 -0.06518525630235672
komputer, 0.26583701372146606 -0.5321072936058044 -0.5600067377090454 0.5767781734466553 -0.2823362648487091 -0.1743401288986206 -0.4741879403591156 -0.18426084518432617 -0.610938310623169 -0.3978203535079956 -0.7624890208244324 0.11535947024822235 -0.6151238679885864 0.8221334218978882 -0.31806960701942444 0.21338193118572235 0.532056987285614 -0.739628791809082 -0.4640665352344513 -0.35611653327941895 0.43879154324531555 -0.5527993440628052 -0.33205148577690125 0.5427625179290771 -0.6758976578712463 0.39991456270217896 -0.65761399269104 0.48241737484931946 0.7442438006401062 -0.6890794038772583 -0.8782378435134888 -0.31948867440223694 0.6237503290176392 0.7053061127662659 -0.4612170159816742 -0.7782632112503052 -0.026255276054143906 -0.7647548913955688 -0.08386298269033432 0.562235414981842 -0.41749897599220276 0.22756482660770416 -0.6445708274841309 -0.03565256670117378 0.34425684809684753 0.7189400792121887 0.20102831721305847 -0.753500759601593 -0.25095945596694946 0.24143867194652557
konek, 0.27036938071250916 -0.7595359086990356 0.1537240743637085 0.29968976974487305 -0.3168928325176239 -0.015500839799642563 -0.6115546226501465 -0.5184371471405029 0.510802149772644 0.40674906969070435 0.4655838906764984 -0.9472504258155823 0.14683003723621368 -0.12472470104694366 0.7691685557365417 0.261644184589386 -0.3820306956768036 -0.8301430940628052 0.7083684802055359 -0.3593983054161072 0.5860051512718201 0.5381537675857544 0.9308363795280457 0.7920461893081665 0.47920557856559753 -0.8434866666793823 0.2580856680870056 0.5354165434837341 -0.04442230984568596 -0.253699392080307 0.36745187640190125 0.4191513955593109 -0.5712944865226746 0.6491732597351074 0.22327888011932373 0.6234013438224792 0.23865948617458344 0.816583514213562 -0.29366642236709595 0.38236287236213684 -0.021054189652204514 -0.8144848346710205 0.706038773059845 -0.19786839187145233 0.16219660639762878 0.5774650573730469 -0.6396894454956055 -0.08658497780561447 -0.1933525800704956 -0.4660502076148987
konteks, -0.26717090606689453 0.347168505191803 -0.666884183883667 -0.3457106649875641 -0.34580323100090027 -0.38579776883125305 0.03384149819612503 0.7483533620834351 -0.17250582575798035 0.2067287564277649 -0.3911367952823639 0.11695779860019684 0.1670350879430771 -0.09335064888000488 0.2901485562324524 0.08790809661149979 -0.5866309404373169 0.20576852560043335 0.32715657353401184 0.13328561186790466 0.6577180027961731 -0.6351561546325684 0.4683626890182495 0.4558849334716797 -0.44400691986083984 -0.46524879336357117 0.37031087279319763 0.28568950295448303 -0.26612401008605957 0.09146232903003693 0.23794996738433838 0.5086163878440857 -0.7432332038879395 0.6065575480461121 0.8979067206382751 -0.5947173833847046 0.16309867799282074 0.5967303514480591 -0.17756451666355133 -0.7059837579727173 0.024332281202077866 -0.5213729739189148 -0.671090304851532 -0.13741400837898254 -0.6030880808830261 -0.6354900598526001 0.5912657380104065 0.41078585386276245 -0.14836394786834717 0.3387279808521271
kunci, 0.48463431000709534 -0.653577446937561 0.4554954469203949 0.2843550741672516 0.4526851773262024 -0.46336448192596436 0.5429829955101013 0.34075719118118286 0.43912628293037415 0.5371868014335632 0.27528607845306396 -0.020739315077662468 -0.4056161344051361 0.6175194978713989 -0.5211614370346069 -0.6879727840423584 0.2023804634809494 -0.29538029432296753 -0.32961583137512207 -0.24745656549930573 0.5043783187866211 -0.3916619122028351 0.4307265877723694 0.5232052206993103 0.509848952293396 0.5617906451225281 0.591806173324585 -0.5428447127342224 -0.5477088093757629 -0.48815351724624634 0.21145230531692505 0.3820609152317047 0.41565194725990295 0.6795331239700317 -0.537068247795105 -0.3042529821395874 -0.2592988610267639 -0.6072816252708435 -0.2194911241531372 -0.6195902228355408 0.38614287972450256 -0.3383219242095947 0.5229613184928894 0.2513733208179474 0.4346415102481842 -0.24622860550880432 -0.5743757486343384 0.5540146231651306 -0.40857771039009094 -0.29417774081230164
laku, -0.050403762608766556 0.5136250257492065 -0.36729419231414795 0.24332721531391144 -0.2325737327337265 0.5699439644813538 0.42606794834136963 0.23497913777828217 0.3567391633987427 0.6970024108886719 -0.5563151836395264 0.5709171295166016 -0.2597329914569855 -0.7631769776344299 -0.2446645051240921 0.43557101488113403 -0.5346288681030273 0.8699473142623901 -0.5925896167755127 0.4059023857116699 0.36951637268066406 -0.7532158493995667 0.8079818487167358 -0.66060471534729 -0.07912950962781906 -0.02821863815188408 -0.5024709105491638 -0.05866582319140434 -0.4750581681728363 -0.5360967516899109 -0.02745571732521057 0.3656059205532074 -0.2831779420375824 0.8003445863723755 0.23075424134731293 0.25221702456474304 0.04860353469848633 0.05252619460225105 0.7017354965209961 -0.7488173842430115 0.1424403190612793 -0.38516414165496826 -0.3411652147769928 -0.9931416511535645 -0.25236472487449646 -0.25122755765914917 0.6276772022247314 0.8170440196990967 0.5554423928260803 0.5741013884544373
langgan, -0.6012160778045654 0.6096462607383728 0.7388433814048767 -0.37774980068206787 0.02939406968653202 0.7349511384963989 -0.2603268325328827 -0.5661996006965637 -0.34683099389076233 -0.6226837635040283 0.6033922433853149 0.23641902208328247 -0.4846528470516205 -0.4347414970397949 -0.4668448567390442 -0.07246282696723938 0.7369215488433838 -0.07396800071001053 0.6133800148963928 -0.1292790174484253 -0.021464988589286804 -0.4545372724533081 0.6640816926956177 0.3589242994785309 0.010672178119421005 -0.34418100118637085 0.7929787635803223 -0.29237374663352966 0.3170831799507141 0.6356549263000488 -0.7534960508346558 -0.40853580832481384 0.4617398679256439 0.4517001211643219 0.3649614453315735 -0.281772255897522 -0.5571390390396118 0.728343665599823 -0.6787961721420288 0.4116992950439453 0.608485221862793 0.7429118156433105 0.09060060232877731 -0.789738655090332 0.6104241609573364 0.023415017873048782 -0.720188319683075 -0.5906829833984375 -0.34937527775764465 0.5703506469726562
laptop, 0.385631799697876 -0.5302912592887878 -0.42605531215667725 0.2254362255334854 0.6562876105308533 -0.6045703291893005 -0.5382573008537292 0.2268712818622589 -0.3232235312461853 0.1161717101931572 -0.6362912654876709 -0.7557808756828308 -0.49869221448898315 0.4696509540081024 0.24425292015075684 0.3226965367794037 0.6835533380508423 -0.3080423176288605 -0.3835787773132324 -0.5690915584564209 0.1331077367067337 -0.4553754925727844 0.8284165859222412 0.47790518403053284 -0.551444411277771 -0.7532287836074829 -0.03951273486018181 0.4508186876773834 0.702395498752594 -0.47202181816101074 -0.32443156838417053 -0.5142583250999451 0.6301238536834717 0.5802102088928223 0.688586413860321 -0.43967342376708984 -0.29126280546188354 -0.5161905884742737 0.2865743935108185 0.4960154592990875 -0.4277183711528778 0.3207715153694153 -0.41949668526649475 -0.4099251329898834 0.5445430278778076 -0.09402413666248322 -0.617383599281311 0.24032387137413025 -0.14814592897891998 -0.5652033090591431
login, -0.5078738331794739 0.172632098197937 -0.7650962471961975 0.38369688391685486 -0.2658913731575012 0.5517670512199402 0.6632097363471985 0.1993272304534912 -0.675466775894165 -0.38116589188575745 -0.5389994978904724 0.07042291760444641 -0.648077130317688 0.3264737129211426 -0.7620233297348022 0.6915066242218018 -0.4042048454284668 -0.903938353061676 0.6572932004928589 0.46714553236961365 -0.3224824070930481 0.5215986371040344 -0.45367467403411865 -0.5487655401229858 0.5660251379013062 -0.9105626940727234 0.20375031232833862 -0.04086875542998314 0.0697014331817627 0.18559332191944122 -0.3070087134838104 -0.40374672412872314 0.09981290996074677 -0.228271484375 0.06607825309038162 0.9185436367988586 0.8088381886482239 0.2077867090702057 -0.13435189425945282 -0.4807080924510956 0.8453793525695801 0.16285668313503265 0.8891891837120056 0.38342535495758057 -0.09541039168834686 -0.038753263652324677 0.307291716337204 -0.7162922024726868 0.1782432347536087 -0.09360449761152267
mereset, -0.00670617213472724 0.33296120166778564 0.3017354905605316 -0.5319680571556091 -0.3874055743217468 -0.6752623915672302 -0.6595413088798523 -0.3488505780696869 -0.6060807704925537 0.32851484417915344 -0.6176033616065979 -0.16345420479774475 -0.5900163650512695 -0.6917258501052856 0.3264768719673157 0.3522467613220215 -0.7319918274879456 0.7342119216918945 -0.6898339986801147 0.678765058517456 0.3378976583480835 0.24765938520431519 0.20437677204608917 0.729491651058197 -0.5718322992324829 0.283749520778656 -0.20125886797904968 0.5323382616043091 -0.32676780223846436 0.5611796379089355 -0.2625415325164795 -0.1638735830783844 -0.708748996257782 0.46603840589523315 -0.04533416032791138 -0.4411277174949646 0.10184324532747269 0.6243931651115417 0.1506570428609848 0.09407416731119156 -0.7102432250976562 0.7858820557594299 -0.29199182987213135 0.28778275847435 -0.005817420780658722 -0.6216797828674316 0.20154178142547607 0.5262839794158936 0.4792911112308502 0.6798489093780518
microsoft, -0.417742520570755 -0.34750011563301086 -0.6140976548194885 0.15633772313594818 0.05428343266248703 -0.827792763710022 0.5478262305259705 0.7081770300865173 -0.3098997175693512 -0.5635978579521179 -0.29846322536468506 0.24556072056293488 -0.6568180918693542 0.20942100882530212 -0.5426263213157654 -0.1797817349433899 -0.20143213868141174 0.8314414620399475 0.1856723129749298 -0.5078133344650269 -0.258536159992218 0.4684041738510132 -0.3361585736274719 -0.980951726436615 -0.6512549519538879 -0.445521742105484 -0.1680622100830078 -0.6642231345176697 0.25207582116127014 0.11363793909549713 -0.7528966069221497 -0.0061323316767811775 -1.0249340534210205 -0.44444018602371216 0.42183563113212585 -0.3923276662826538 0.6380710005760193 -0.6395362615585327 0.31278520822525024 0.30994418263435364 0.3459802567958832 -0.4433174729347229 0.11625776439905167 0.7285874485969543 0.17535126209259033 0.6362311840057373 -0.5112038254737854 -0.38290372490882874 0.5344967842102051 -0.15368978679180145
milik, 0.007244468666613102 -0.7682498097419739 0.21108007431030273 0.5475988984107971 0.6009212732315063 -0.8364415764808655 -0.0744241401553154 -0.38427793979644775 0.0638294443488121 0.03465322405099869 -0.26915568113327026 -0.3132842183113098 -0.013278392143547535 0.5131184458732605 0.36999446153640747 -0.49177175760269165 0.42087996006011963 -0.8681511282920837 -0.524052083492279 -0.6429507732391357 0.6563236713409424 -0.5376290678977966 -0.10706627368927002 0.6393104791641235 0.020733200013637543 0.2874055504798889 0.3480454385280609 -0.6106486320495605 -0.5424150228500366 -0.7618446350097656 0.05208580195903778 0.7988969683647156 0.4851785898208618 0.7589998841285706 -0.5876714587211609 0.3637414574623108 -0.2907995283603668 -0.04873229190707207 0.3844514489173889 -0.8331394791603088 0.7946314811706543 -0.43554913997650146 -0.22093184292316437 0.5420008301734924 0.058603640645742416 -0.4522000849246979 0.14031560719013214 0.6316320300102234 -0.3438515365123749 -0.022398855537176132
moana, -0.11128624528646469 -0.49403342604637146 -0.011366473510861397 -0.4427740275859833 -0.6976966857910156 -0.7702491283416748 0.548578679561615 0.8092570900917053 -0.5084470510482788 0.15358440577983856 -0.4077400863170624 -0.248813197016716 0.4115890860557556 -0.5993803143501282 -0.8230814337730408 -0.2909924387931824 -0.6145119667053223 0.6409224271774292 0.6605817675590515 0.4075513780117035 0.6086475253105164 0.11669329553842545 0.6133078932762146 0.4017990827560425 0.06931272894144058 -0.6404950618743896 0.3778551518917084 -0.32172051072120667 -0.5018258094787598 0.3242955505847931 0.13030599057674408 -0.6549245715141296 -0.12927289307117462 0.17240071296691895 -0.22548267245292664 -0.5731999278068542 0.626848042011261 0.06734376400709152 0.04594077542424202 -0.5896835327148438 -0.6838964819908142 0.03376790136098862 -0.8198255896568298 -0.723844051361084 -0.7377773523330688 -0.7216475009918213 0.3626904785633087 -0.009172179736196995 -0.7335823178291321 0.3745798170566559
mobile, -0.36831822991371155 -0.21662066876888275 0.5315436720848083 -0.2641802132129669 0.19784823060035706 -0.4404599368572235 0.5250898599624634 0.4412509500980377 0.6748652458190918 -0.13440434634685516 -0.5861430764198303 0.15006497502326965 -0.26789382100105286 0.3473517596721649 -0.7877230644226074 -0.3396831750869751 -0.505937933921814 0.6039218306541443 -0.3361739218235016 0.6069848537445068 0.5817058086395264 0.3226432502269745 -0.5487453937530518 0.620750904083252 -0.5663110613822937 -0.38502785563468933 -0.2477758526802063 -0.24007049202919006 0.4778931140899658 0.7064359784126282 0.5667405724525452 -0.2972290813922882 0.7182954549789429 -0.49140480160713196 -0.7195202708244324 0.5329201817512512 -0.6295000314712524 0.4354790151119232 -0.16722550988197327 0.41898468136787415 -0.6778818964958191 0.7535005807876587 -0.23601914942264557 0.018985915929079056 -0.5019441246986389 -0.5933440327644348 0.38644683361053467 0.04819861426949501 0.034282438457012177 -0.48505544662475586
onedrive, -0.5609480142593384 -0.4619157016277313 -0.5716487169265747 -0.7913479208946228 -0.46676215529441833 0.5862084031105042 0.41480404138565063 -0.5601986646652222 -0.5236217379570007 -0.6229753494262695 -0.22691413760185242 -0.44493305683135986 0.0019497707253322005 0.519153356552124 -0.496825635433197 -0.368449866771698 0.3649732768535614 -0.9509963989257812 -0.268405556678772 0.4635181725025177 -0.5034608840942383 -0.3229001462459564 -0.6344525814056396 0.8236441016197205 0.7306529879570007 0.6056869626045227 0.5557156801223755 -0.149004265666008 0.6455904245376587 -0.3168182969093323 0.3921125829219818 -0.26356109976768494 -0.5916598439216614 -0.5245753526687622 0.3786904215812683 0.0509246326982975 -0.34456437826156616 0.7179886698722839 -0.288526326417923 -0.2843129336833954 -0.833337664604187 -0.8003613948822021 -0.5964975953102112 -0.6213081479072571 -0.5706121325492859 0.0946512222290039 -0.16350959241390228 0.5956917405128479 -0.3684481084346771 0.3085208237171173
passport, -0.7416642904281616 -0.25449511408805847 -0.26686304807662964 0.222101092338562 -0.5155768394470215 0.005004164297133684 -0.10164898633956909 0.7135499715805054 -0.15209920704364777 -0.28343427181243896 -0.2230275571346283 -0.07243464887142181 -0.6699690818786621 -0.7657253742218018 -0.7626263499259949 -0.741550087928772 -0.836584746837616 -0.3287070095539093 0.26642104983329773 0.4259766936302185 -0.2424008995294571 0.7066112160682678 -0.5238845944404602 -0.4950767159461975 0.33240118622779846 0.05040910840034485 -0.7581007480621338 -0.5859226584434509 0.3024143874645233 0.2983648478984833 -0.039121244102716446 -0.5558090806007385 0.4343140125274658 -0.750549852848053 -0.0063026063144207 0.2688601016998291 -0.09288976341485977 0.4703483581542969 0.6254754662513733 -0.7912266254425049 0.6721270084381104 0.8319873213768005 -0.25556087493896484 0.6295759081840515 -0.725536048412323 -0.5168007016181946 0.24651825428009033 -0.9127368927001953 0.03426680713891983 -0.4343965947628021
password, -0.4036960005760193 0.6902857422828674 -0.49151328206062317 0.5706271529197693 0.7926648855209351 -0.29192492365837097 -0.07460492849349976 -0.393881231546402 0.4525623917579651 0.66966712474823 -0.5401491522789001 -0.35065317153930664 0.570734441280365 -0.2928426265716553 -0.18098868429660797 -0.5377663373947144 -0.41480955481529236 0.45139893889427185 -0.5307345390319824 0.2844272553920746 0.45949164032936096 -0.519736647605896 -0.2556309103965759 0.43356505036354065 -0.39093372225761414 -0.5907466411590576 -0.4205947816371918 0.15648362040519714 0.26798275113105774 0.1509934663772583 0.8435879945755005 0.6055558323860168 -0.03974343463778496 0.4443165957927704 -0.48592162132263184 -0.5354959964752197 -0.7018128037452698 0.5672355890274048 0.6628708839416504 0.180875763297081 0.5840754508972168 -0.5364605188369751 -0.42446669936180115 -0.10835227370262146 -0.5249431729316711 -0.5035998821258545 0.7325591444969177 0.612332284450531 0.6300815343856812 0.5507112741470337
passwordku, -0.5977201461791992 -0.3938825726509094 -0.6558208465576172 -0.12599901854991913 0.11207278072834015 -0.6259030699729919 -0.40240147709846497 0.20852388441562653 -0.6743478775024414 0.49056053161621094 -0.7740443348884583 0.11776401847600937 0.45253998041152954 -0.07413112372159958 0.4832128584384918 -0.4284514784812927 -0.3235962390899658 -0.0013268907787278295 -0.07320358604192734 0.14200563728809357 0.6914925575256348 -0.46026813983917236 0.09552593529224396 0.5663899183273315 -0.6868258118629456 -0.5262009501457214 0.5572074055671692 0.02045159973204136 -0.5392299890518188 -0.254098504781723 0.09339719265699387 0.5759244561195374 -0.33985671401023865 0.7507021427154541 0.4782033860683441 -0.1662229597568512 0.355114221572876 0.38627445697784424 -0.05472318083047867 -0.7875394225120544 0.3059834837913513 -0.1050707995891571 -0.6054489016532898 -0.48483774065971375 -0.532009482383728 -0.5536796450614929 0.37592262029647827 0.6286756992340088 -0.5625714659690857 0.5527456402778625
portable, -0.6255083680152893 -0.5193248391151428 -0.5716098546981812 0.5086965560913086 0.25918859243392944 -0.004031606018543243 -0.5618827939033508 1.0491385459899902 -0.429580420255661 -0.16418896615505219 -0.578189492225647 -0.11878664791584015 -0.5146336555480957 0.40683457255363464 0.3958945572376251 0.759990394115448 0.43155795335769653 -0.2290976643562317 -0.46935397386550903 -0.3735148310661316 0.07827355712652206 -0.5962937474250793 -0.26566025614738464 0.5627772212028503 -0.8823841214179993 0.31478151679039 -0.46313151717185974 0.6106681823730469 0.6798622608184814 -0.6624062657356262 -0.5051652193069458 -0.6107639074325562 0.5404151678085327 0.5800015330314636 -0.18638916313648224 -0.23133797943592072 -0.4406667649745941 -0.5408779382705688 -0.7305606007575989 0.6081207990646362 -0.7773768901824951 -0.7714259624481201 -0.6649879813194275 0.7070322632789612 0.40640512108802795 0.4240398406982422 0.044617388397455215 0.5374045372009277 -0.5517328381538391 0.10639365762472153
pwd, -0.49473094940185547 -0.08568054437637329 -0.42599764466285706 -0.1146073192358017 0.30495136976242065 0.4363136887550354 -0.8680177927017212 -0.05829700827598572 -0.585613489151001 0.8518350124359131 -0.585493803024292 -0.49898791313171387 -0.06325074285268784 -0.6008703708648682 -0.7744466662406921 0.44835126399993896 -0.3815578818321228 0.8642370104789734 -0.4147721529006958 -0.31870219111442566 -0.26795142889022827 0.5724462270736694 0.5789152979850769 0.7866500020027161 0.5980977416038513 0.9352688789367676 0.4204257130622864 0.25220122933387756 -0.2694866955280304 0.7085225582122803 0.21667690575122833 0.7503344416618347 0.35556748509407043 0.7289891242980957 0.5859987735748291 -0.4768480062484741 0.28365737199783325 0.588703453540802 -0.2776550352573395 0.08219806849956512 -0.3829088807106018 0.6640139222145081 -0.8128801584243774 -0.6958807110786438 -0.553281843662262 0.4018966853618622 0.5322141051292419 0.22516535222530365 0.35209783911705017 0.7442359924316406
regional, 0.5529791116714478 0.5364013910293579 0.3993513882160187 -0.4847232699394226 -0.6708361506462097 0.009818188846111298 0.39867106080055237 -0.7333760857582092 -0.49844786524772644 0.390197217464447 0.1648346483707428 0.35935717821121216 0.6855634450912476 0.10086366534233093 0.62026447057724 0.6259945631027222 0.29653748869895935 0.12724092602729797 -0.374239444732666 0.6008588075637817 -0.48106107115745544 -0.5263544917106628 0.13122057914733887 -0.6061034202575684 -0.6485726833343506 -0.05009200796484947 0.5841658115386963 -0.10046032071113586 -0.17384673655033112 0.7729789614677429 -0.3885009288787842 0.2950436770915985 0.3549102544784546 -0.3999834954738617 0.17236697673797607 0.3583468198776245 -0.21051271259784698 -0.579018235206604 0.2815500497817993 0.0420573353767395 -0.3952524960041046 0.08625813573598862 0.39222636818885803 0.20031701028347015 0.7789881825447083 0.7224096059799194 0.48451319336891174 -0.030413201078772545 0.5331705808639526 -0.20545148849487305
registrasi, -0.8016610145568848 -0.8670725226402283 0.5850049257278442 -0.4411200284957886 -0.37761390209198 -0.43247559666633606 -0.2963784635066986 -0.3421231508255005 0.029094373807311058 -0.4965788424015045 -0.0046654497273266315 -0.4847530126571655 0.4739908277988434 -0.5008633732795715 -0.35979294776916504 -0.445608526468277 0.20233848690986633 0.18867632746696472 0.8374374508857727 0.28050321340560913 0.13658417761325836 0.5947198271751404 -0.4832018315792084 -0.773017406463623 0.13976871967315674 0.15481218695640564 0.9074403047561646 0.4852072596549988 -0.3686383068561554 -0.11027015000581741 0.9551427364349365 -0.48548585176467896 0.7723963856697083 -0.4011581540107727 -0.5411093235015869 -0.3787080943584442 -0.47402432560920715 0.560817301273346 -0.5209190249443054 -0.5828048586845398 -0.5461716651916504 0.6937024593353271 0.35204175114631653 0.7062806487083435 0.18533745408058167 0.04831410199403763 -0.20918335020542145 0.406689316034317 -0.7981903553009033 -0.34804970026016235
remote, -0.5407279133796692 0.2709726095199585 -0.5352774858474731 -0.5432776808738708 0.4768510162830353 -0.40142735838890076 0.7432317733764648 0.646622896194458 -0.5897011756896973 -0.6396498680114746 -0.6405177712440491 -0.5855094790458679 -0.18740196526050568 0.6075830459594727 -0.35118263959884644 0.4026922583580017 0.24849742650985718 -0.31285831332206726 0.33270835876464844 -0.6475204825401306 0.07397111505270004 -0.18772929906845093 -0.26205191016197205 -0.49860236048698425 -0.2973787784576416 -0.5077562928199768 0.6557825207710266 -0.4706882834434509 0.43138882517814636 0.4996890425682068 -0.7347344160079956 -0.07353006303310394 -0.47097671031951904 0.1282336264848709 0.1754211038351059 0.8031129837036133 0.7252597212791443 0.12603150308132172 0.3185654878616333 -0.018023500218987465 0.2554326057434082 -0.7598872184753418 0.4644774794578552 0.585883378982544 0.34912124276161194 0.5501037836074829 -0.4689641296863556 -0.5546129941940308 0.5579565763473511 0.651440441608429
reset, -0.514582097530365 0.9098852872848511 -0.5254465341567993 -0.553022563457489 0.31227949261665344 -0.40119150280952454 -0.6682847738265991 0.31561893224716187 0.09470261633396149 0.16339409351348877 -0.5769404172897339 0.5047956705093384 -0.7400225400924683 -0.17624814808368683 -0.3484199345111847 0.24042044579982758 -0.5771668553352356 0.50676029920578 -0.5582525134086609 0.5021129846572876 0.6386640667915344 -0.3448933959007263 -0.05522489175200462 0.8073089718818665 -0.35292118787765503 -0.10239692777395248 -0.2781504988670349 0.8906940221786499 -0.5644193887710571 0.863921046257019 0.7435091733932495 0.44843608140945435 0.23452721536159515 0.3205116093158722 -0.4365728795528412 -0.359335333108902 0.03712433576583862 0.18562772870063782 0.0872136577963829 0.7707808613777161 -0.3925720155239105 -0.04983668774366379 -0.2645036578178406 0.1442275494337082 -0.3707233667373657 -0.760165810585022 0.5048294067382812 0.46042510867118835 0.1644788235425949 0.08551207929849625
sandi, 0.0915951132774353 0.8118810057640076 -0.29019656777381897 -0.136530801653862 0.030110692605376244 0.5250446200370789 -0.6527013182640076 0.9818117618560791 0.16442745923995972 0.29952648282051086 -0.5439053773880005 0.3440050184726715 -0.3182021379470825 -0.10430848598480225 0.5064705014228821 0.25232186913490295 -0.05341702699661255 0.14695821702480316 -0.3510335087776184 0.7965645790100098 0.21879684925079346 -0.7525413632392883 0.8688288331031799 0.668521523475647 -0.5875372886657715 0.2991029620170593 0.47246408462524414 -0.006395457312464714 -0.32603397965431213 -0.12259495258331299 0.012325916439294815 0.5139248371124268 -0.14485017955303192 -0.35293787717819214 0.6707698106765747 0.36674198508262634 0.6372727155685425 0.4188176393508911 0.02271980792284012 -0.5595763921737671 -0.11277662962675095 -0.2542779743671417 -0.49255242943763733 0.2779216766357422 -0.676210880279541 -0.5613653659820557 0.6772371530532837 0.3278324604034424 -0.12108734995126724 0.367849200963974
sccm, 0.4810401499271393 -0.7624090909957886 0.3296915888786316 -0.23842763900756836 0.3042449653148651 0.1553419977426529 0.024969687685370445 0.7987371683120728 0.5149738788604736 -0.7851413488388062 -0.15703073143959045 -0.59587562084198 0.08025308698415756 0.6458005309104919 -0.807971715927124 -0.2935710847377777 0.4946642220020294 0.27533653378486633 0.49417179822921753 0.7949308753013611 0.7059289813041687 0.629203736782074 0.5352479815483093 0.20297344028949738 -0.7637951970100403 -0.6063913702964783 -0.1723896861076355 -0.2111443430185318 0.34652218222618103 -0.5018099546432495 0.4228750765323639 0.26799818873405457 0.34794872999191284 -0.21520377695560455 -0.6863242387771606 0.06998822838068008 -0.6115330457687378 0.39273524284362793 -0.6550009846687317 -0.6999292373657227 0.5214602947235107 0.48987868428230286 -0.6498382687568665 -0.2838131785392761 -0.6076101064682007 -0.12920472025871277 -0.48632344603538513 -0.26994529366493225 -0.6104611158370972 -0.003982766065746546
